listing_url,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price
https://www.airbnb.com/rooms/21829072,-33.85694,151.20535,Entire home/apt,6,3.5,3,521.0
https://www.airbnb.com/rooms/22001166,-33.79417,151.26158,Entire home/apt,6,2.5,3,521.0
https://www.airbnb.com/rooms/28790025,-33.9407,151.24818,Entire home/apt,9,2.5,4,521.0
https://www.airbnb.com/rooms/30013876,-33.92906,151.25591,Entire home/apt,8,2.0,4,521.0
https://www.airbnb.com/rooms/30675540,-33.91697,151.25163,Entire home/apt,8,3.0,4,521.0
https://www.airbnb.com/rooms/30983789,-33.74903,151.13499,Entire home/apt,8,3.5,5,521.0
https://www.airbnb.com/rooms/32196965,-33.40005,150.97938,Entire home/apt,8,1.0,2,521.0
https://www.airbnb.com/rooms/32639953,-33.87749,151.21462,Entire home/apt,10,2.0,5,521.0
https://www.airbnb.com/rooms/34823046,-33.7911,151.28778,Entire home/apt,7,2.5,3,521.0
https://www.airbnb.com/rooms/9930504,-33.91531,151.25116,Entire home/apt,6,1.0,3,519.0
https://www.airbnb.com/rooms/29688410,-33.84227,151.28292,Hotel room,2,1.0,1,519.0
https://www.airbnb.com/rooms/29688442,-33.84236,151.28173999999999,Hotel room,2,1.0,1,519.0
https://www.airbnb.com/rooms/29688457,-33.84426,151.28252,Hotel room,2,1.0,1,519.0
https://www.airbnb.com/rooms/8427530,-33.8786,151.19643,Private room,1,1.0,1,516.0
https://www.airbnb.com/rooms/30231710,-33.88749,151.28002,Entire home/apt,6,4.0,4,515.0
https://www.airbnb.com/rooms/33559084,-33.888729999999995,151.27524,Entire home/apt,7,2.0,3,515.0
https://www.airbnb.com/rooms/1901464,-33.67352,151.31413999999998,Entire home/apt,6,2.0,3,513.0
https://www.airbnb.com/rooms/4238810,-33.90423,151.24633,Entire home/apt,6,2.0,3,510.0
https://www.airbnb.com/rooms/9419895,-33.60309,151.32091,Entire home/apt,6,2.0,3,510.0
https://www.airbnb.com/rooms/16197996,-33.83767,151.21278,Entire home/apt,4,1.5,2,510.0
https://www.airbnb.com/rooms/21111163,-33.88215,151.27571,Entire home/apt,7,3.0,3,510.0
https://www.airbnb.com/rooms/21439376,-33.88767,151.23855,Entire home/apt,6,2.5,4,510.0
https://www.airbnb.com/rooms/9374735,-33.90562,151.26628,Entire home/apt,8,2.0,4,509.0
https://www.airbnb.com/rooms/10891023,-33.786429999999996,151.28638,Entire home/apt,4,2.0,3,509.0
https://www.airbnb.com/rooms/27382631,-33.85275,151.15397,Private room,2,2.5,1,509.0
https://www.airbnb.com/rooms/14228004,-33.88939,151.24786,Entire home/apt,4,2.0,2,505.0
https://www.airbnb.com/rooms/29949457,-33.79023,151.27161,Entire home/apt,5,1.5,3,505.0
https://www.airbnb.com/rooms/587669,-33.60433,151.33239,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/777184,-33.87738,151.21242,Entire home/apt,3,1.0,1,500.0
https://www.airbnb.com/rooms/857228,-33.78345,151.28417,Entire home/apt,5,3.0,3,500.0
https://www.airbnb.com/rooms/1090153,-33.652120000000004,151.31572,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/1558165,-33.890859999999996,151.26186,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/1641560,-33.88358,151.27168,Entire home/apt,7,1.5,3,500.0
https://www.airbnb.com/rooms/1714235,-33.59329,151.30139,Entire home/apt,8,2.0,3,500.0
https://www.airbnb.com/rooms/1759408,-33.63835,151.32388,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/1907698,-33.93515,151.11113,Entire home/apt,6,2.5,3,500.0
https://www.airbnb.com/rooms/2867572,-33.94443,151.23623999999998,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/2883064,-33.78904,151.23936,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/3428468,-33.89018,151.25643,Entire home/apt,7,2.5,3,500.0
https://www.airbnb.com/rooms/3490242,-33.70622,151.29754,Entire home/apt,7,1.5,3,500.0
https://www.airbnb.com/rooms/3578804,-33.88895,151.2819,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/3761257,-33.91083,151.2646,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/3776027,-33.80369,151.28985,Entire home/apt,10,3.0,4,500.0
https://www.airbnb.com/rooms/3777675,-33.712709999999994,151.17234,Entire home/apt,9,2.0,4,500.0
https://www.airbnb.com/rooms/3806308,-33.82128,151.1941,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/3946783,-33.776990000000005,151.29032,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/4061096,-33.89092,151.27194,Entire home/apt,6,3.0,4,500.0
https://www.airbnb.com/rooms/4062838,-33.86634,151.16968,Entire home/apt,6,2.5,4,500.0
https://www.airbnb.com/rooms/4112956,-33.63174,151.31894,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/4281540,-33.76233,151.29373999999999,Entire home/apt,9,3.5,5,500.0
https://www.airbnb.com/rooms/4379780,-33.799659999999996,151.2908,Entire home/apt,6,2.0,2,500.0
https://www.airbnb.com/rooms/4476833,-33.91377,151.15361000000001,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/4504304,-33.79596,151.2819,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/4549297,-33.9689,151.24698999999998,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/4582854,-33.64108,151.31964,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/4665599,-33.88795,151.27709,Entire home/apt,5,1.0,2,500.0
https://www.airbnb.com/rooms/4672603,-33.89079,151.27043,Entire home/apt,8,1.5,4,500.0
https://www.airbnb.com/rooms/4766592,-33.78887,151.2405,Entire home/apt,4,1.5,2,500.0
https://www.airbnb.com/rooms/4874126,-33.894459999999995,151.27147,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/4969846,-33.77507,151.29365,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/5116704,-33.89797,151.25751,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/5146205,-33.78873,151.286,Private room,2,1.0,1,500.0
https://www.airbnb.com/rooms/5185213,-33.92896,151.25502,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/5644975,-33.82575,151.13272,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/5654261,-33.88085,151.23327,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/6057460,-33.85647,151.18823,Entire home/apt,6,3.5,3,500.0
https://www.airbnb.com/rooms/6328501,-33.94146,151.24337,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/6627852,-33.87166,151.28233,Entire home/apt,7,3.0,4,500.0
https://www.airbnb.com/rooms/6766778,-33.62851,151.3267,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/8018512,-33.886590000000005,151.28171,Entire home/apt,4,1.5,2,500.0
https://www.airbnb.com/rooms/8053637,-33.8818,151.21521,Entire home/apt,9,3.0,4,500.0
https://www.airbnb.com/rooms/8258779,-33.91312,151.25058,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/8476972,-33.62838,151.32811,Entire home/apt,5,2.5,3,500.0
https://www.airbnb.com/rooms/8583746,-33.90395,151.26516999999998,Entire home/apt,6,1.0,2,500.0
https://www.airbnb.com/rooms/8599349,-33.91346,151.25028,Entire home/apt,6,2.5,4,500.0
https://www.airbnb.com/rooms/8763236,-33.61781,151.33213999999998,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/8780351,-33.8265,151.17489,Entire home/apt,4,2.5,3,500.0
https://www.airbnb.com/rooms/8991255,-33.62453,151.32109,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/9082550,-33.82314,151.16024,Entire home/apt,5,3.0,4,500.0
https://www.airbnb.com/rooms/9101202,-33.897420000000004,151.26493,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/9120480,-33.88109,151.27199,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/9172791,-33.73973,151.29748,Entire home/apt,4,1.0,1,500.0
https://www.airbnb.com/rooms/9223352,-33.77818,151.29244,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/9238898,-33.89204,151.25947,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/9330804,-33.82983,151.21829,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/9392140,-33.89901,151.26155,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/9417930,-33.891740000000006,151.25658,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/9454074,-33.65994,151.32298,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/9464215,-33.83883,151.19827,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/9479766,-33.88578,151.26611,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/9619470,-33.891329999999996,151.16458,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/9651966,-33.776509999999995,151.21341999999999,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/9696817,-33.88442,151.21552,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/9871869,-33.87962,151.21696,Entire home/apt,2,1.0,1,500.0
https://www.airbnb.com/rooms/9906595,-33.872009999999996,151.16683999999998,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/9973807,-33.88681,151.2794,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/9976184,-33.85565,151.1927,Private room,2,1.0,1,500.0
https://www.airbnb.com/rooms/10002333,-33.741240000000005,151.27116,Entire home/apt,3,1.5,3,500.0
https://www.airbnb.com/rooms/10043714,-33.890370000000004,151.27258999999998,Entire home/apt,4,2.5,2,500.0
https://www.airbnb.com/rooms/10048013,-33.9236,151.25245,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/10057209,-33.87352,151.16634,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/10093277,-33.891329999999996,151.27268,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/10105805,-33.89116,151.25298999999998,Private room,2,1.0,1,500.0
https://www.airbnb.com/rooms/10129660,-33.895140000000005,151.24505,Entire home/apt,5,2.5,3,500.0
https://www.airbnb.com/rooms/10166262,-33.864259999999994,151.28297,Entire home/apt,5,1.0,3,500.0
https://www.airbnb.com/rooms/10371205,-33.88754,151.27316000000002,Entire home/apt,4,1.5,1,500.0
https://www.airbnb.com/rooms/10888039,-33.88965,151.28073999999998,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/11106975,-33.80743,151.26516,Entire home/apt,5,3.5,3,500.0
https://www.airbnb.com/rooms/11279771,-33.88333,151.23616,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/11308681,-33.83546,151.20182,Entire home/apt,4,2.0,3,500.0
https://www.airbnb.com/rooms/11476986,-33.90296,151.20446,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/11512781,-33.87574,151.22144,Entire home/apt,2,1.5,1,500.0
https://www.airbnb.com/rooms/11640552,-33.74507,151.27966999999998,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/11657288,-33.89203,151.26926,Entire home/apt,4,1.5,2,500.0
https://www.airbnb.com/rooms/11741508,-33.75656,151.28378,Entire home/apt,2,1.0,1,500.0
https://www.airbnb.com/rooms/11850472,-33.87607,151.24432,Entire home/apt,4,2.5,2,500.0
https://www.airbnb.com/rooms/11947897,-33.85945,151.27142,Entire home/apt,8,4.0,4,500.0
https://www.airbnb.com/rooms/12056531,-33.795559999999995,151.21488,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/12071786,-33.7415,151.20864,Entire home/apt,11,3.0,5,500.0
https://www.airbnb.com/rooms/12073942,-33.86037,151.17183,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/12136970,-33.88929,151.28276,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/12194127,-33.796279999999996,151.27985,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/12208746,-33.7903,151.28512,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/12233583,-33.87979,151.27178,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/12298430,-33.87894,151.2264,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/12347673,-33.78924,151.25343999999998,Entire home/apt,10,2.0,5,500.0
https://www.airbnb.com/rooms/12366152,-33.727109999999996,151.29664,Entire home/apt,9,1.5,3,500.0
https://www.airbnb.com/rooms/12473056,-33.8823,151.2764,Entire home/apt,8,3.0,3,500.0
https://www.airbnb.com/rooms/12504185,-33.7674,151.28252,Entire home/apt,6,2.0,5,500.0
https://www.airbnb.com/rooms/12529177,-33.8261,151.23405,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/12709969,-33.946709999999996,151.25125,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/12920870,-33.83208,151.24988000000002,Entire home/apt,8,2.0,3,500.0
https://www.airbnb.com/rooms/12974309,-33.75949,151.28607,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/13240601,-33.85255,150.6552,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/13361911,-33.650690000000004,151.32068999999998,Entire home/apt,5,1.5,3,500.0
https://www.airbnb.com/rooms/13366230,-33.887209999999996,151.27283,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/13380042,-33.89835,151.27018999999999,Private room,1,1.0,1,500.0
https://www.airbnb.com/rooms/13402199,-33.74184,151.29639,Entire home/apt,6,2.5,0,500.0
https://www.airbnb.com/rooms/13478454,-33.6268,151.32789,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/13496289,-33.7692,151.29016000000001,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/13903257,-33.89594,151.25956000000002,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/14187189,-33.856190000000005,151.28017,Entire home/apt,10,2.5,5,500.0
https://www.airbnb.com/rooms/14454371,-33.9764,151.23869,Entire home/apt,8,2.5,3,500.0
https://www.airbnb.com/rooms/14712870,-33.86636,151.1699,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/14996841,-33.91608,151.24691,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/15101568,-33.88075,151.27598999999998,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/15106874,-33.901309999999995,151.26719,Entire home/apt,10,2.0,0,500.0
https://www.airbnb.com/rooms/15119908,-33.88687,151.26477,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/15342796,-33.91162,151.17983999999998,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/15410034,-33.77551,151.28553,Entire home/apt,7,3.0,4,500.0
https://www.airbnb.com/rooms/15458543,-33.79776,151.27686,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/15604948,-33.89692,151.26046000000002,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/15638612,-33.64306,151.27896,Entire home/apt,10,2.5,4,500.0
https://www.airbnb.com/rooms/15647963,-33.77336,151.27944,Entire home/apt,5,2.0,3,500.0
https://www.airbnb.com/rooms/15648057,-33.85641,151.18656000000001,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/15717425,-33.921,151.1885,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/15795394,-33.90785,151.17904,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/15845297,-33.786390000000004,151.27313,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/15875600,-33.87445,151.2636,Entire home/apt,7,1.0,3,500.0
https://www.airbnb.com/rooms/16039325,-33.64734,151.28472,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/16058817,-33.76478,151.28583999999998,Entire home/apt,8,3.5,4,500.0
https://www.airbnb.com/rooms/16147619,-33.88709,151.26918999999998,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/16164256,-33.63807,151.32016000000002,Entire home/apt,9,2.0,3,500.0
https://www.airbnb.com/rooms/16164279,-33.58935,151.2985,Entire home/apt,9,1.0,4,500.0
https://www.airbnb.com/rooms/16177087,-33.93817,151.24312,Entire home/apt,10,2.0,4,500.0
https://www.airbnb.com/rooms/16189966,-33.87928,151.2154,Entire home/apt,4,1.0,1,500.0
https://www.airbnb.com/rooms/16193938,-33.9441,151.25336000000001,Entire home/apt,6,3.5,3,500.0
https://www.airbnb.com/rooms/16216438,-33.65381,151.31126,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/16247145,-33.837790000000005,151.21397,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/16280251,-33.92881,151.18765,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/16314087,-34.07139,151.15596000000002,Entire home/apt,6,2.5,3,500.0
https://www.airbnb.com/rooms/16354089,-33.84465,151.21049,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/16379023,-33.91315,151.26651999999999,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/16457171,-33.891420000000004,151.27271000000002,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/16570364,-33.90567,151.17665,Entire home/apt,10,2.0,3,500.0
https://www.airbnb.com/rooms/16617195,-33.87883,151.22567,Entire home/apt,6,1.5,3,500.0
https://www.airbnb.com/rooms/16618005,-33.79679,151.25987,Entire home/apt,4,1.0,3,500.0
https://www.airbnb.com/rooms/16709517,-33.783609999999996,151.246,Entire home/apt,6,2.5,4,500.0
https://www.airbnb.com/rooms/16903431,-33.868140000000004,151.16891999999999,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/16948811,-33.87829,151.27501999999998,Entire home/apt,5,2.5,3,500.0
https://www.airbnb.com/rooms/17029872,-33.61992,151.32048,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/17140679,-33.6395,151.32333,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/17285819,-33.87774,151.17394,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/17422162,-33.91032,151.25902,Entire home/apt,9,3.0,4,500.0
https://www.airbnb.com/rooms/17512100,-33.83088,151.20466000000002,Entire home/apt,5,2.5,3,500.0
https://www.airbnb.com/rooms/17612544,-33.83388,151.22171,Entire home/apt,8,2.5,3,500.0
https://www.airbnb.com/rooms/17654483,-33.88739,151.27033,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/17656121,-33.7803,151.28304,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/17738529,-33.63964,151.3203,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/17741841,-34.054120000000005,151.13611,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/17865371,-33.90097,151.26803999999998,Entire home/apt,10,2.0,5,500.0
https://www.airbnb.com/rooms/18420477,-33.883179999999996,151.17301,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/18530865,-33.89394,151.24768999999998,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/18675919,-33.73488,151.22589,Entire home/apt,10,2.5,4,500.0
https://www.airbnb.com/rooms/18947918,-33.94645,151.25763,Entire home/apt,4,2.0,3,500.0
https://www.airbnb.com/rooms/18966570,-33.88603,151.23293,Entire home/apt,6,2.5,3,500.0
https://www.airbnb.com/rooms/19064706,-33.77473,151.12341999999998,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/19190203,-33.885459999999995,151.20705,Entire home/apt,6,1.0,2,500.0
https://www.airbnb.com/rooms/19276533,-33.89217,151.23082,Entire home/apt,7,1.0,2,500.0
https://www.airbnb.com/rooms/19316202,-33.83218,151.16775,Entire home/apt,7,2.5,4,500.0
https://www.airbnb.com/rooms/19350554,-33.83746,151.22465,Entire home/apt,7,3.0,4,500.0
https://www.airbnb.com/rooms/20136869,-33.88879,151.2699,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/20193690,-33.93137,151.19322,Entire home/apt,2,1.0,0,500.0
https://www.airbnb.com/rooms/20284453,-33.909,151.24098,Entire home/apt,5,2.0,4,500.0
https://www.airbnb.com/rooms/20285761,-33.80438,151.28708999999998,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/20427062,-34.04074,151.09165,Entire home/apt,8,2.5,4,500.0
https://www.airbnb.com/rooms/20427261,-33.89694,151.26971,Entire home/apt,7,2.0,4,500.0
https://www.airbnb.com/rooms/20445786,-34.03621,151.08945,Entire home/apt,8,2.0,5,500.0
https://www.airbnb.com/rooms/20527481,-33.80788,151.29591000000002,Entire home/apt,5,1.5,3,500.0
https://www.airbnb.com/rooms/20561725,-33.80304,151.29065,Entire home/apt,4,2.5,2,500.0
https://www.airbnb.com/rooms/20573226,-33.7243,151.29793999999998,Entire home/apt,8,1.0,3,500.0
https://www.airbnb.com/rooms/20655780,-33.79408,151.28496,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/20734231,-33.59429,151.32218,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/20809696,-33.77944,151.2861,Entire home/apt,4,1.0,3,500.0
https://www.airbnb.com/rooms/20974456,-33.73703,151.26973,Entire home/apt,7,2.0,3,500.0
https://www.airbnb.com/rooms/21068188,-33.8045,151.19375,Entire home/apt,8,2.0,4,500.0
https://www.airbnb.com/rooms/21083571,-33.61695,151.3186,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/21193523,-33.6324,151.31933999999998,Entire home/apt,6,3.0,4,500.0
https://www.airbnb.com/rooms/21270682,-33.63129,151.32584,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/21300945,-33.89434,151.25095,Entire home/apt,4,1.5,2,500.0
https://www.airbnb.com/rooms/21315232,-33.758559999999996,151.16159,Entire home/apt,7,3.5,3,500.0
https://www.airbnb.com/rooms/21357110,-33.65746,151.3092,Entire home/apt,6,2.5,3,500.0
https://www.airbnb.com/rooms/21437690,-33.746790000000004,151.28978,Entire home/apt,3,1.0,2,500.0
https://www.airbnb.com/rooms/21453739,-33.71696,151.1316,Entire home/apt,7,3.0,4,500.0
https://www.airbnb.com/rooms/21569494,-33.75736,151.29372,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/21597867,-33.88799,151.27476000000001,Entire home/apt,3,1.0,1,500.0
https://www.airbnb.com/rooms/21625202,-33.89094,151.27351000000002,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/21637846,-33.90242,151.17424,Entire home/apt,8,2.0,2,500.0
https://www.airbnb.com/rooms/21647207,-33.90801,151.17711,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/21706089,-33.77303,151.21062,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/21713975,-33.87063,151.25378999999998,Entire home/apt,6,1.5,3,500.0
https://www.airbnb.com/rooms/21714840,-34.081509999999994,151.15454,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/21754969,-33.87583,151.22123,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/21806221,-33.65119,151.16128999999998,Entire home/apt,4,4.0,3,500.0
https://www.airbnb.com/rooms/21938326,-33.875640000000004,151.26384,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/21951983,-33.774640000000005,151.28053,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/21967247,-33.89335,151.26776,Entire home/apt,5,2.0,2,500.0
https://www.airbnb.com/rooms/21972532,-33.891009999999994,151.2713,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/21981826,-33.79658,151.19607,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/22001940,-33.63647,151.27598999999998,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/22054104,-33.76896,151.27653999999998,Entire home/apt,8,3.0,5,500.0
https://www.airbnb.com/rooms/22090154,-33.77902,151.28091,Entire home/apt,5,2.5,2,500.0
https://www.airbnb.com/rooms/22177297,-33.786559999999994,151.28593,Entire home/apt,4,2.0,4,500.0
https://www.airbnb.com/rooms/22232416,-33.8844,151.21345,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/22249459,-33.89185,151.26424,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/22280004,-33.80208,151.2878,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/22287240,-33.89277,151.25981000000002,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/22311868,-33.89917,151.27041,Private room,2,1.0,1,500.0
https://www.airbnb.com/rooms/22332588,-33.88991,151.27196999999998,Private room,1,1.0,0,500.0
https://www.airbnb.com/rooms/22451398,-33.60198,151.1172,Entire home/apt,8,3.0,4,500.0
https://www.airbnb.com/rooms/22518297,-33.80016,151.29278,Entire home/apt,5,1.0,2,500.0
https://www.airbnb.com/rooms/22518807,-33.80059,151.25142,Entire home/apt,10,3.0,5,500.0
https://www.airbnb.com/rooms/22682146,-33.83952,151.22315,Entire home/apt,6,3.0,4,500.0
https://www.airbnb.com/rooms/22690514,-33.64898,151.28537,Entire home/apt,6,1.0,3,500.0
https://www.airbnb.com/rooms/22752966,-34.06243,151.15075,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/22893111,-33.86045,151.20381,Entire home/apt,8,2.0,3,500.0
https://www.airbnb.com/rooms/22949077,-33.73079,150.91433999999998,Entire home/apt,6,2.0,4,500.0
https://www.airbnb.com/rooms/22987284,-33.62297,151.33586,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/23007848,-33.78937,151.28033,Entire home/apt,6,3.0,3,500.0
https://www.airbnb.com/rooms/23024580,-33.91111,151.2677,Private room,4,1.0,2,500.0
https://www.airbnb.com/rooms/23509323,-33.895340000000004,151.18153,Entire home/apt,2,1.0,1,500.0
https://www.airbnb.com/rooms/23633168,-33.641420000000004,151.32846999999998,Entire home/apt,10,4.0,5,500.0
https://www.airbnb.com/rooms/23688275,-33.79036,151.28465,Entire home/apt,4,2.0,2,500.0
https://www.airbnb.com/rooms/23795618,-33.88414,151.27173,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/23810276,-33.89864,151.25491,Entire home/apt,6,2.5,3,500.0
https://www.airbnb.com/rooms/23810860,-33.92107,151.1644,Entire home/apt,6,2.0,3,500.0
https://www.airbnb.com/rooms/24186748,-33.79938,151.19685,Entire home/apt,8,2.5,3,500.0
https://www.airbnb.com/rooms/24331869,-33.790690000000005,151.2856,Entire home/apt,9,3.0,3,500.0
https://www.airbnb.com/rooms/24717493,-33.73981,151.29332,Entire home/apt,8,2.0,3,500.0
https://www.airbnb.com/rooms/24764663,-33.87773,151.21622,Entire home/apt,4,1.0,2,500.0
https://www.airbnb.com/rooms/24835527,-33.85978,151.20405,Entire home/apt,10,2.0,4,500.0
https://www.airbnb.com/rooms/25138979,-33.82874,151.20494,Entire home/apt,9,2.0,3,500.0
https://www.airbnb.com/rooms/25141069,-33.83553,151.23588999999998,Entire home/apt,2,1.0,1,500.0
https://www.airbnb.com/rooms/25146348,-33.71145,150.95228,Entire home/apt,8,2.0,4,500.0
